course_title,professor,location,course_code,course_subject
Animal Genetics and Nutrition (152-VSH-MC).,Christian   Molgat | Kevin   Wade ,RAYMND 3-048,008,FMT4
Soil Fertility (152-VSJ-MC).,Caroline B   Begg ,CENTEN 1-162,009,FMT4
Winter Stage (152-VSK-MC).,Caroline B   Begg ,CENTEN 1-162,010,FMT4
Farm Accounting (152-VSL-MC).,Pascal   Theriault ,CENTEN 1-162,011,FMT4
Machinery Maintenance (152-VSM-MC).,Marc-Andre   Isabelle ,CENTEN 1-162,012,FMT4
Budgeting and Administration (152-VSR-MC).,Pascal   Theriault ,RAYMND 3-048,016,FMT4
Agricultural Systems (152-VST-MC).,Caroline B   Begg ,RAYMND 3-048,017,FMT4
Building Management (152-VSZ-MC).,Marc-Andre   Isabelle ,CENTEN 1-162,023,FMT4
Farm Building Development (152-VTA-MC).,Peter   Enright ,RAYMND 3-011,024,FMT4
Enterprise Management 3 (152-VTB-MC).,Pascal   Theriault | Peter   Enright ,MACSTW 2-028,025,FMT4
Human Resources  (152-VTC-MC).,Pascal   Theriault ,BARTON 1-015,026,FMT4
Precision Agriculture (152-VTD-MC).,Viacheslav   Adamchuk ,MACSTW 2-028,027,FMT4
Dairy Performance Management (152-VTF-MC).,Christian   Molgat ,RAYMND 4-046/048,029,FMT4
Swine and Poultry Management (152-VTG-MC).,Christian   Molgat ,RAYMND 3-035,030,FMT4
Independent Study in Animal Production(152-VTJ-MC).,Christian   Molgat ,TBA,032,FMT4
Greenhouse Crop Production (152-VTL-MC).,David   Wees ,RAYMND 3-035,034,FMT4
Field Crop Management 2 (152-VTN-MC).,TBA,CENTEN 1-162,036,FMT4
Independent Study in Crop Production (152-VTP-MC).,David   Wees ,TBA,037,FMT4
Complementary Course 2.,TBA,CENTEN 212,074,FMTP
Introduction to College English.,Deborah A   Hollenbeck | Michele   Trepanier ,CENTEN 1-162,077,FMTP
Literary Themes (603-103-04).,TBA,CENTEN 1-162,083,FMTP
Humanities 3:Env.& Org. Issues (345-VSH-MC).,Anna   Woodrow ,CENTEN 1-162,087,FMTP
Physical Activity and Effectiveness (109-102-MQ).,Chelsea Lee  Privée | Jill   Barker ,STHALL GYM,091,FMTP
Physical Activity and Autonomy (109-103-MQ).,Chelsea Lee  Privée | Jill   Barker ,STHALL GYM,092,FMTP
Français agricole (602-VSG-MC).,TBA,CENTEN 1-162,098,FMTP
Composition 2.,TBA,ARTS 230,203,FREN
Linguistique française.,Mbaye   Diouf ,RPHYS 115,231,FREN
Grammaire avancée.,Michel   Biron ,MAASS 328,245,FREN
Littérature française depuis 1800.,Alain   Farah ,ARTS W-215,251,FREN
Théories littéraires.,Gillian   Lane ,BURN 1B39,335,FREN
"Atelier d'écriture narrative.",TBA,ARTS 385,340,FREN
Traduction avancée.,Chantal   Bouchard ,EDUC 627,346,FREN
La littérature du 19e siècle 1.,TBA,LEA 109,360,FREN
Littérature de la Renaissance 1.,Diane   Desrosiers ,STBIO S2/2,366,FREN
Littérature québécoise 1.,Michel   Biron ,SH688 355,372,FREN
Traduction et révision.,Annick   Chapdelaine ,ARTS 350,431,FREN
Traduction français-anglais.,Jane   Everett ,BIRKS 017,441,FREN
Traduction littéraire 2.,Catherine   Leclerc ,ARTS 350,443,FREN
Thème de littérature moderne.,Isabelle   Daunais ,STBIO S4/106,444,FREN
La littérature du 17e siècle 2.,TBA,BURN 1B24,458,FREN
Traduction spécialisée.,Annick   Chapdelaine ,ARTS 230,494,FREN
Séminaire avancé lettres françaises.,Alain   Farah ,ARTS 350,595,FREN
Travaux dirigés 2.,TBA,TBA,601,FREN
Beginners French 2.,Suzanne   Pellerin ,FERR 456,102,FRSL
Beginners French 2.,Sarah   Anthony | Suzanne   Pellerin ,MDHAR G-01,102,FRSL
Beginners French 2.,TBA,SH688 355,102,FRSL
Beginners French 2.,Alida   Soucé | Suzanne   Pellerin ,LEA 116,102,FRSL
Beginners French 2.,TBA,SH688 491,102,FRSL
Beginners French 2.,TBA,LEA 116,102,FRSL
Near Beginners French.,Alida   Soucé ,FERR 456,103,FRSL
Corrective French Pronunciation.,Natallia   Liakina ,FERR 456,104,FRSL
Intensive Beginners French.,TBA,BURN 1B23,105,FRSL
Intensive Beginners French.,Suzanne   Pellerin ,FERR 456,105,FRSL
Elementary French 01.,TBA,TBA,207,FRSL
Elementary French 01.,Prisca   Fenoglio ,FERR 456,207D2,FRSL
Elementary French 01.,TBA,SH688 491,207D2,FRSL
Elementary French 01.,TBA,FERR 456,207D2,FRSL
Elementary French 01.,Alida   Soucé | Prisca   Fenoglio ,LEA 109,207D2,FRSL
Elementary French 01.,TBA,SH688 365,207D2,FRSL
Elementary French 01.,TBA,MDHAR G-01,207D2,FRSL
Intensive Elementary French.,Prisca   Fenoglio ,LEA 109,208,FRSL
Oral and Written French 1.,TBA,FERR 456,211D2,FRSL
Oral and Written French 1.,TBA,FERR 456,211D2,FRSL
Oral and Written French 1.,TBA,LEA 109,211D2,FRSL
Oral and Written French 1.,TBA,LEA 110,211D2,FRSL
Oral and Written French 1.,Loretta   Hyrat ,LEA 116,211D2,FRSL
Oral and Written French 1.,Loretta   Hyrat ,SH688 295,211D2,FRSL
Oral and Written French 1.,TBA,LEA 116,211D2,FRSL
Oral and Written French 1.,TBA,SH688 451,211D2,FRSL
Oral and Written French 1 - Intensive.,TBA,LEA 210,215,FRSL
Listening Comprehension and Oral Expression 2.,TBA,SH688 361,303,FRSL
Oral and Written French 2.,Helene   Riel-Salvatore ,LEA 109,321D2,FRSL
Oral and Written French 2.,Helene   Riel-Salvatore ,FERR 456,321D2,FRSL
Oral and Written French 2.,Sarah   Anthony | Helene   Riel-Salvatore ,LEA 109,321D2,FRSL
Oral and Written French 2.,TBA,SH688 365,321D2,FRSL
Oral and Written French 2.,Sarah   Anthony | Helene   Riel-Salvatore ,LEA 110,321D2,FRSL
Oral and Written French 2 - Intensive.,Gabriel   Michaud | Helene   Riel-Salvatore ,LEA 424,325,FRSL
Découvrons le Québec en français.,TBA,TBA,326,FRSL
Intermediate French: Grammar 02.,Helene   Riel-Salvatore ,FERR 456,333,FRSL
Intermediate French: Grammar 02.,TBA,FERR 456,333,FRSL
Intermediate French: Grammar 02.,TBA,RAYMND 3-035,333,FRSL
Intermediate French: Grammar 02.,TBA,LEA 212,333,FRSL
Français oral: Textes et expressions.,Gabriel   Michaud ,LEA 116,408,FRSL
Français fonctionnel avancé.,TBA,LEA 110,431D2,FRSL
Français fonctionnel avancé.,TBA,MDHAR G-01,431D2,FRSL
Français fonctionnel avancé.,Jean-Yves   Richard ,SH688 361,431D2,FRSL
Français fonctionnel avancé.,Jean-Yves   Richard ,SH688 391,431D2,FRSL
"Français fonctionnel, écrit 2.",Loretta   Hyrat ,LEA 109,446,FRSL
Le français des médias.,TBA,FERR 456,449,FRSL
Grammaire et création.,Jean-Yves   Richard ,SH688 395,455,FRSL
"Global Change: Past, Present and Future.",Gail L   Chmura | Graham Kyle  MacDonald ,MAASS 112,205,GEOG
Global Places and Peoples.,Jon D.  Unruh | Brian E.  Robinson ,SADB M-1,210,GEOG
Cities in the Modern World.,Benjamin   Forest | Natalie   Oswin ,BRONF 151,217,GEOG
Environment and Health.,Ian Brett   Strachan | Nancy Annette  Ross ,LEA 26,221,GEOG
Human Ecology in Geography.,01/04-04/11,Cancelled,300,GEOG
Health Geography.,Nancy Annette  Ross ,RPHYS 118,303,GEOG
Raster Geo-Information Science.,Bernhard Ludwig  Lehner ,BURN 306,306,GEOG
Socioeconomic Applications of GIS.,Raja   Sengupta ,BURN 306,307,GEOG
Development and Livelihoods.,Jon D.  Unruh | Sarah E. J.  Turner ,BURN 1B45,310,GEOG
Economic Geography.,Sebastien Mathieu  Breau ,BURN 306,311,GEOG
Urban Transportation Geography.,Kevin Baxter  Manaugh ,BURN 306,315,GEOG
Climatic Environments.,Ian Brett   Strachan ,SADB 1/12,321,GEOG
Environmental Hydrology.,Nigel Thomas   Roulet | Bernhard Ludwig  Lehner ,BURN 306,322,GEOG
New Master-Planned Cities.,Sarah   Moser ,BURN 306,325,GEOG
Quantitative Methods.,Sebastien Mathieu  Breau ,BURN 306,351,GEOG
Analyzing Sustainability.,Graham Kyle  MacDonald ,BURN 511,360,GEOG
Geographic Thought and Practice.,Sarah E. J.  Turner | Natalie   Oswin ,BURN 308,381,GEOG
Principles of Geospatial Web.,Renee   Sieber ,BURN 511,384,GEOG
Issues in Geography.,Nigel Thomas   Roulet | Graham Kyle  MacDonald ,BURN 426,407,GEOG
Global Biogeochemistry.,Timothy R   Moore | Nigel Thomas   Roulet ,BURN 426,505,GEOG
Humid Tropical Environments.,Oliver T   Coomes ,BURN 429,510,GEOG
Remote Sensing and Interpretation.,Margaret   Kalacska ,BURN 511,535,GEOG
Advanced Fluvial Geomorphology.,Michel F   Lapointe ,BURN 429,537,GEOG
Special Topics in Human Geography.,TBA,NOROOM NEEDED,625,GEOG
Methods of Geographical Research.,Oliver T   Coomes ,BURN 308,631D2,GEOG
Methods of Geographical Research.,Oliver T   Coomes ,BURN 308,631N1,GEOG
"German Language, Intensive Beginners.",Maria Karleen  Morrison ,SH688 355,200,GERM
"German Language, Beginners.",TBA,SH688 365,202D2,GERM
"German Language, Beginners.",TBA,SH688 355,202D2,GERM
"German Language, Beginners.",Maria Karleen  Morrison ,TBA,202D2,GERM
"German Language, Beginners.",Maria Karleen  Morrison ,EDUC 437,202D2,GERM
German Language Intensive Intermediate.,01/04-04/11,Cancelled,300,GERM
German Language - Intermediate.,Sun-Young   Kim ,SH688 223,307D2,GERM
German Language - Intermediate.,TBA,SH688 365,307D2,GERM
German Language - Intensive Advanced.,Sun-Young   Kim ,SH688 495,325,GERM
Landeskunde.,TBA,TBA,330,GERM
Translation.,01/04-04/11,Cancelled,342,GERM
19th Century Literary Topics.,TBA,TBA,353,GERM
Gender and Society in German Literature and Culture.,Karin   Bauer ,SH688 361,364,GERM
Topics in German Thought.,Paul   Peters ,SH688 391,367,GERM
German Cinema.,TBA,SH688 1078,371,GERM
German Visual Culture.,Tove Katrina  Holmes ,SH688 451,379,GERM
Interdisciplinary Seminar: Contemporary German Studies.,01/04-04/11,Cancelled,400,GERM
Integrating Research and Practice.,Max   Evans ,EDUC 129,602,GLIS
Classification and Cataloguing.,TBA,STBIO S4/106,608,GLIS
Research Principles and Analysis.,Ilja Hermanus E.  Frissen ,EDUC 437,611,GLIS
Reference & Information Services.,TBA,STBIO S4/106,615,GLIS
Managing Information Organizations.,Max   Evans ,EDUC 629,620,GLIS
User-Centered Design.,Karyn Anne  Moffatt ,EDUC 433,627,GLIS
Information Security.,TBA,EDUC 613,629,GLIS
Data Mining.,Benjamin Chin Ming  Fung ,EDUC 434,630,GLIS
Web System Design and Management.,Charles Antoine   Julien ,EDUC 437,634,GLIS
Introduction to Museology.,Elaine   Ménard ,EDUC 613,639,GLIS
Descriptive Bibliography.,TBA,TBA,644,GLIS
Archival Principles and Practice.,TBA,BRONF 011,645,GLIS
Research Project 3.,TBA,TBA,647D2,GLIS
Research Project 3.,TBA,TBA,647D2,GLIS
Digital Curation.,Eun Gyung   Park ,EDUC 437,649,GLIS
Language and Information.,Elaine   Ménard ,EDUC 434,655,GLIS
Database Design & Development.,Charles Antoine   Julien ,EDUC 433,657,GLIS
Database Design & Development.,Catherine   Guastavino ,EDUC 613,657,GLIS
Enterprise Content Management.,Eun Gyung   Park ,EDUC 433,660,GLIS
Knowledge Management.,Kimiz Lutfiye   Dalkir ,EDUC 434,661,GLIS
Knowledge Taxonomies.,TBA,EDUC 627,663,GLIS
Health Sciences Information.,Joan   Bartlett ,EDUC 437,671,GLIS
Selected Topics.,TBA,TBA,689,GLIS
Practicum.,TBA,TBA,699,GLIS
Genetics in Medicine.,Ioannis   Ragoussis | Nancy Elise  Braverman | Yann   Joly | Aimee   Ryan | Robert   Sladek | Patricia N   Tonin ,STBIO S4/106,400,HGEN
Genetic Counselling Practicum.,Laura Catherine   Palma ,TBA,600D2,HGEN
Population Genetics.,Simon   Gravel ,TBA,661,HGEN
Beyond the Human Genome.,Jacek Andrzej  Majewski ,TBA,663,HGEN
Microarray Statistical Analysis.,Robert   Nadon ,TBA,694,HGEN
Spanish Language: Beginners.,Alejandra   Barriales Bouche ,SH688 395,210D2,HISP
Spanish Language: Beginners.,Lucia   Chamanadjian ,SH688 223,210D2,HISP
Spanish Language: Beginners.,Lucia   Chamanadjian ,SH688 223,210D2,HISP
Spanish Language: Beginners.,Lucia   Chamanadjian ,SH688 491,210D2,HISP
Spanish Language: Beginners.,TBA,SH688 395,210D2,HISP
Spanish Language Intensive - Elementary.,Anny   Guimont | Lucia   Chamanadjian ,SH688 223,218,HISP
Spanish Language Intensive - Intermediate.,Maria Teresa   Mascaro | Lucia   Chamanadjian ,SH688 491,219,HISP
Spanish Language Intensive - Intermediate.,Maria Teresa   Mascaro | Lucia   Chamanadjian ,SH688 391,219,HISP
Spanish Language: Intermediate.,Lucia   Chamanadjian ,SH688 355,220D2,HISP
Spanish Language: Intermediate.,Lucia   Chamanadjian ,SH688 223,220D2,HISP
Spanish Language: Intermediate.,Lucia   Chamanadjian ,SH688 391,220D2,HISP
Spanish Language: Intermediate.,Alejandra   Barriales Bouche ,SH688 223,220D2,HISP
Spanish Language: Intermediate.,TBA,SH688 355,220D2,HISP
Hispanic Civilization 2.,Cecily Colleen  Raynor ,STBIO S1/3,226,HISP
Survey of Spanish Literature 2.,Jesus   Perez-Magallon ,SH688 295,242,HISP
Survey of Spanish-American Literature 2.,Amanda   Holmes ,SH688 295,244,HISP
Spanish Literature - 18th Century.,Maria Fernanda  Macchi ,SH688 361,321,HISP
Spanish-American Drama.,Amanda   Holmes ,SH688 495,333,HISP
Major Figures: Spanish Literature.,Jesus   Perez-Magallon ,SH688 295,454,HISP
Spanish Theatre: Golden Age.,TBA,TBA,625,HISP
Gender and Textualities.,TBA,TBA,635,HISP
Special Topics 5.,TBA,TBA,694,HISP
Survey: Canada since 1867.,John   Zucchi ,SADB 1/12,203,HIST
Survey: Canada since 1867.,Suzanne   Morton ,SADB 1/12,203,HIST
Survey: Canada since 1867.,David Allan  Downey ,SADB 1/12,203,HIST
Modern European History.,Brian D A   Lewis ,SADB M-1,215,HIST
Modern East Asian History.,Gavin   Walker ,LEA 212,218,HIST
Jewish History: 1000 - 2000.,Gershon   Hundert ,BURN 1B23,219,HIST
United States since 1865.,Shanon   Fitzpatrick ,STBIO S1/3,221,HIST
International Relations History 2: Cold War.,Lorenz Martin  Luthi ,MDHAR G-10,304,HIST
"East Central Europe, 1944-2004.",James   Krapfl ,BURN 1B23,306,HIST
Themes in European History.,Judith E.  Szapor ,BURN 1B36,310,HIST
Themes in World History.,Jon Dylan  Soske ,STBIO S3/3,315,HIST
Russia: Revolutions 1905 and 1917.,TBA,BIRKS 205,316,HIST
Introduction to Indian Ocean World History.,Gwyn Richard  Campbell ,ENGTR 1080,317,HIST
History and Sexuality 1.,Nancy F   Partner ,BURN 1B23,323,HIST
Age of the American Revolution.,Jason Matthew  Opal ,EDUC 627,327,HIST
"France, 1789 to 1914.",TBA,EDUC 434,336,HIST
Themes in South Asian History.,Subho   Basu ,BURN 1B23,341,HIST
Greece: From Ottoman to the European Union.,Anastassios   Anastassiadis ,EDUC 627,349,HIST
Science and the Enlightenment.,Nicholas   Dew ,BURN 1B36,350,HIST
Themes in U.S. History since 1865.,Leonard J   Moore ,MDHAR G-10,351,HIST
Medicine in the Medieval West.,Faith   Wallis ,BURN 1B36,356,HIST
Latin America since 1825.,Catherine C   LeGrand ,ENGMC 304,360,HIST
Topics: Canadian Political History.,Laura   Madokoro ,LEA 14,370,HIST
History of Sexuality in Canada.,Elsbeth Anne   Heaman ,TBA,374,HIST
Roman History: Early Empire.,Michael Patrick  Fronda ,SADB 1/12,375,HIST
Western Europe: The Middle Ages.,Travis Carl  Bruce ,BURN 1B36,380,HIST
The Second World War.,Peter C W   Hoffmann ,ARTS W-120,388,HIST
British Revolutions 1603-1714.,Brian William  Cowan ,SADB 1/12,394,HIST
Canadian Military Experience.,Desmond   Morton ,LEA 617,395,HIST
Topics in Italian History.,Paula C   Clarke ,BURN 1B36,398,HIST
History and Historical Methods.,Laura   Madokoro ,LEA 617,399,HIST
History and Historical Methods.,Alice Hutton  Sharp ,LEA 834,399,HIST
Topics: Medieval Culture and Society.,Travis Carl  Bruce ,LEA 808,401,HIST
Women and Gender in Modern Britain.,J Elizabeth   Elbourne ,PE1085 002,412,HIST
Canadian Cultural History.,Elsbeth Anne   Heaman ,LEA 14,414,HIST
Central America.,Catherine C   LeGrand ,LEA 617,419,HIST
Topics: British Cultural History.,J Elizabeth   Elbourne ,BIRKS 205,426,HIST
Topics in Modern Medicine.,David John   Wright ,LEA 808,430,HIST
Topics in U.S. History.,Leonard J   Moore ,LEA 808,431,HIST
Topics: European History.,Brian William  Cowan ,LEA 617,436,HIST
Topics: European History.,Peter C W   Hoffmann ,LEA 808,436,HIST
Fiction and History.,Nancy F   Partner ,LEA 834,440,HIST
Democracy and Society in India.,Subho   Basu ,TBA,480,HIST
"Women's Reproductive Health.",Cheryl   Armistead ,RPHYS 118,309,HSEL
Introduction to Indigenous Studies.,David Allan  Downey ,TBA,200,INDG
Introduction to Labour-Management Relations.,Chantal   Westgate ,BRONF 045,294,INDR
Introduction to Labour-Management Relations.,TBA,LEA 109,294,INDR
Occupational Health and Safety.,TBA,BRONF 178,449,INDR
Labour Law.,TBA,BRONF 422,494,INDR
Labour Law.,TBA,LEA 116,494,INDR
Collective Bargaining.,Chantal   Westgate ,BRONF 210,496,INDR
Creating Wealth and Prosperity.,Reuven   Brenner ,BRONF 340,633,INDR
Digestion and Metabolism.,TBA,TBA,114,INDS
Renal.,TBA,TBA,115,INDS
Defense.,TBA,TBA,116,INDS
Clinical Method 1.,12/26-04/17,Active,119J2,INDS
Research Fundamentals 1.,12/26-04/17,Active,123J2,INDS
Mindful Medical Practice - Transition to Clinical Practice.,12/26-04/23,Active,300,INDS
Medical Ethics & Health Law-Transition to Clinical Practice.,TBA,TBA,302,INDS
Transition to Clerkship.,12/26-04/23,Active,305,INDS
Formation of the Professional and Healer.,TBA,TBA,320J2,INDS
Physicianship 4.,TBA,TBA,420,INDS
Managing Information Technology.,Emmanuelle   Vaast ,BRONF 178,331,INSY
Systems Analysis and Modeling.,Kunsoo   Han ,BRONF 178,333,INSY
IT Consulting.,Richard George   Donovan ,BRONF 178,339,INSY
Developing Business Applications.,Animesh   Animesh ,BRONF 178,341,INSY
IT Implementation Management.,Liette   Lapointe ,BRONF 178,431,INSY
Topics in Information Systems 1.,Genevieve   Bassellier ,BRONF 178,434,INSY
Managing Data & Databases.,Mahmood   Shafeie Zargar ,BRONF 205,437,INSY
Business Intelligence and Data Analytics.,TBA,BRONF 205,442,INSY
Technology and Innovation for Sustainability.,Emmanuelle   Vaast ,BRONF 011,455,INSY
Advanced Topics in Management Information Systems 1.,Genevieve   Bassellier ,BRONF 205,690,INSY
Advanced Topics in Management Information Systems 1.,TBA,TBA,690,INSY
Topics in International Development.,Kazue   Takamura ,ARTS W-120,397,INTD
Topics in International Development.,TBA,TBA,397,INTD
Integrated Management Essentials 2.,Saku Ora Tapio  Mantere ,BRONF 151,202,INTG
Muslim Societies.,Khalid Mustafa  Medani ,ARTS W-120,210,ISLA
Special Topics 7.,TBA,ARTS W-20,300,ISLA
Special Topics 7.,TBA,EDUC 629,300,ISLA
Science and Civilization in Islam.,Faiz Jamil  Ragep ,SH688 1078,345,ISLA
Central Questions in Islamic Law.,Ahmed Fekry  Ibrahim ,ARTS W-120,383,ISLA
Introductory Arabic.,David Eric  Nancekivell ,MOR 017,521D2,ISLA
Introductory Arabic.,TBA,MOR 017,521D2,ISLA
Introductory Arabic.,TBA,MOR 017,521D2,ISLA
Lower Intermediate Arabic.,Shokry Ahmed  Gohar | David Eric  Nancekivell ,MOR 328,522D2,ISLA
Lower Intermediate Arabic.,Shokry Ahmed  Gohar | David Eric  Nancekivell ,MOR 017,522D2,ISLA
Higher Intermediate Arabic.,Shokry Ahmed  Gohar | David Eric  Nancekivell ,MT3434 100,523D2,ISLA
Higher Intermediate Arabic.,Robert   Wisnovsky ,MOR 313,523D2,ISLA
Introductory Turkish.,TBA,MOR 313,532D2,ISLA
Lower Intermediate Turkish.,TBA,SH688 465,533D2,ISLA
Introductory Persian.,Pouneh   Shabani-Jadidi ,MT3434 100,541D2,ISLA
Lower Intermediate Persian.,Pouneh   Shabani-Jadidi ,MT3434 100,542D2,ISLA
Upper Intermediate Persian 2.,Pouneh   Shabani-Jadidi ,MT3434 100,544,ISLA
Introductory Urdu.,Mohamad   Khan ,MOR 328,551D2,ISLA
Intermediate Urdu.,TBA,FERR 230,552D2,ISLA
Italian for Beginners.,TBA,SH688 495,205D2,ITAL
Italian for Beginners.,01/04-04/11,Temporarily closed,205D2,ITAL
Italian for Beginners.,TBA,SH688 355,205D2,ITAL
Beginners Italian Intensive.,Anna maria   Tumino ,SH688 391,206,ITAL
Beginners Italian Intensive.,TBA,BURN 1B39,206,ITAL
Elementary Italian.,TBA,SH688 365,210D2,ITAL
Intermediate Italian.,Enrica   Quaroni ,SH688 451,215D2,ITAL
Intermediate Italian Intensive.,Anna maria   Tumino ,SH688 495,216,ITAL
Italian Cultural Studies.,Giuliana   Minghelli ,SH688 391,295,ITAL
Topics in Italian Culture.,Eugenio   Bolongaro ,SH688 495,307,ITAL
Dante and the Middle Ages.,Matteo   Soranzo ,WILSON 105,355,ITAL
Literature and Society 1945-1989.,Lucienne   Kroha ,SH688 491,362,ITAL
Machiavelli.,Matteo   Soranzo ,SH688 361,464,ITAL
Italian Cinema and Video.,Eugenio   Bolongaro ,RPHYS 114,477,ITAL
Introductory Hebrew.,Lea   Fima ,LEA 917,220D2,JWST
Introductory Hebrew.,TBA,LEA 617,220D2,JWST
Literature and Society.,Yael   Halevi-Wise ,SH688 495,225,JWST
The Holocaust.,Daniel   Heller ,BURN 1B45,240,JWST
Introductory Yiddish 2.,Jane   Respitz ,FERR 470,282,JWST
The Soviet Jewish Experience.,Daniel   Heller ,ARTS 260,303,JWST
Jews in Film.,Garry   Beitel ,EDUC 437,309,JWST
Intermediate Hebrew.,TBA,LEA 617,320D2,JWST
Jewish Philosophy and Thought 1.,TBA,ARTS W-20,337,JWST
Jewish Philosophy and Thought 2.,Lawrence   Kaplan ,SH688 495,338,JWST
Advanced Hebrew.,Lea   Fima ,LEA 834,340D2,JWST
Modern Jewish Studies.,Ori   Yehudai ,BURN 1B24,349,JWST
History of Zionism.,Ori   Yehudai ,EDUC 434,366,JWST
Hebrew Language and Israeli Culture 4.,Lea   Fima ,LEA 210,370,JWST
"Jews, Judaism and Social Justice.",Eric   Caplan ,EDUC 437,382,JWST
American Jewish Literature.,Esther   Frank ,SH688 361,386,JWST
Modern Jewish Authors.,Esther   Frank ,LEA 617,387,JWST
"Maimonides' Mishneh Torah.",Lawrence   Kaplan ,LEA 927,474,JWST
Droit de la famille,Robert   Leckey ,CDH 100,273,LAWG
Introduction to the Study of Language.,Luis Fernando   Alonso-Ovalle | Morgan   Sonderegger ,LEA 26,200,LING
Introduction to Linguistics.,Morgan   Sonderegger ,LEA 219,201,LING
Introduction to Speech Science.,Michael   Wagner ,LEA 212,210,LING
Structure of English.,TBA,PE1085 002,301,LING
